"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.361700667E0,-4.290335099E-2,-4.417964285E-2,-2.357597351E-3,6.162869976E-2
2.371646667E0,-4.110312120E-2,-3.928221145E-2,-4.902890325E-3,5.706660181E-2
2.381592667E0,-3.932992565E-2,-1.503281686E-2,3.641002715E-2,5.566433967E-2
2.391538667E0,-5.099653699E-2,-2.038019150E-2,-2.720826387E-2,6.128856838E-2
2.401483667E0,-5.703937856E-2,-1.526273577E-2,-1.987410128E-2,6.230105706E-2
2.411429667E0,-7.115817511E-2,-4.328606953E-3,-2.182005465E-2,7.455425881E-2
2.421375667E0,-6.952759223E-2,-6.590118106E-3,-3.918511569E-2,8.008114029E-2
2.431321667E0,-7.376708396E-2,-1.255365224E-2,-7.481220067E-2,1.058113521E-1
2.441267667E0,-8.268290011E-2,-4.852640815E-3,-6.358613133E-2,1.044184188E-1
2.451213667E0,-7.015605371E-2,-1.128042560E-2,-1.164414525E-2,7.200490255E-2
2.461159667E0,-7.817007389E-2,-1.039731331E-2,1.365324855E-2,8.003171729E-2
2.471105667E0,-8.452522986E-2,-1.675861342E-2,7.365152836E-3,8.648474480E-2
2.481051667E0,-7.263334082E-2,-2.195991274E-2,-1.643593848E-2,7.764006723E-2
2.490997667E0,-6.371220279E-2,-1.970416201E-2,-1.718555152E-2,6.886829434E-2
2.500943667E0,-4.544074109E-2,-2.424330527E-2,-2.407240212E-2,5.685137945E-2
2.510889667E0,-4.250900198E-2,-3.188200273E-2,-6.373991311E-2,8.298345540E-2
2.520835667E0,-3.841668192E-2,-3.575460909E-2,-7.990629494E-2,9.559942203E-2
2.530781667E0,-3.717603067E-2,-3.257364612E-2,-4.547847390E-2,6.716689114E-2
2.540727667E0,-3.210599906E-2,-3.313845974E-2,-4.314075708E-3,4.634181631E-2
2.550673667E0,-3.968960707E-2,-4.026552583E-2,1.454553366E-2,5.837936304E-2
2.560619667E0,-3.566532028E-2,-4.811967948E-2,-1.419587016E-2,6.155518950E-2
2.570565667E0,-3.180698478E-2,-4.581723325E-2,-1.494489849E-2,5.774299208E-2
2.580511667E0,-3.987242849E-2,-5.377164838E-2,-1.165174663E-2,6.794824444E-2
2.590457667E0,-3.092038244E-2,-5.584816368E-2,-2.841629863E-2,6.987541388E-2
2.600403667E0,-4.617140093E-2,-4.461482645E-2,-6.209626079E-2,8.932091920E-2
2.610349667E0,-4.579150094E-2,-4.014444279E-2,-7.302353740E-2,9.508351518E-2
2.620295667E0,-4.718202364E-2,-4.429634505E-2,-3.395536602E-2,7.308403670E-2
2.630241667E0,-4.279090629E-2,-3.104459922E-2,1.220313907E-3,5.288022285E-2
2.640187667E0,-4.689778957E-2,-2.816684636E-2,9.197670221E-4,5.471398242E-2
2.650133667E0,-4.151427182E-2,-2.773526246E-2,-1.374972761E-2,5.178546667E-2
2.660079667E0,-4.700795020E-2,-2.783717303E-2,-1.449875593E-2,5.652317673E-2
2.670025667E0,-5.525251513E-2,-2.177701823E-2,-7.912452221E-3,5.991398711E-2
2.679971667E0,-6.736586746E-2,-1.100914220E-2,-4.877805769E-2,8.389672356E-2
2.689917667E0,-6.711063650E-2,-2.241498600E-2,-6.569405258E-2,9.655038929E-2
2.699863667E0,-6.581847950E-2,-2.009466008E-2,-4.488848984E-2,8.216352066E-2
2.709809667E0,-5.535152037E-2,-2.100537763E-2,-2.198611557E-2,6.315382787E-2
2.719755667E0,-5.238219006E-2,-2.195880268E-2,-1.180786729E-2,5.801300355E-2
2.729701667E0,-5.686277437E-2,-2.713405905E-2,-9.713394642E-3,6.374937102E-2
2.739647667E0,-5.687149494E-2,-2.836363257E-2,-1.061152697E-2,6.443187949E-2
2.749593667E0,-5.004896372E-2,-1.860620109E-2,-8.066818714E-3,5.400150973E-2
2.759539667E0,-5.341341049E-2,-2.405179068E-2,-1.674993396E-2,6.092652414E-2
