Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
4.4,0.0672,0.0204,-0.0415,0.0816,ComeHere
4.41,0.0371,0.0274,-0.0207,0.0505,ComeHere
4.42,0.00713,0.0284,-0.0181,0.0345,ComeHere
4.43,-0.0134,-0.00141,-0.0262,0.0295,ComeHere
4.44,-0.0283,-0.0343,-0.0273,0.0522,ComeHere
4.45,-0.0445,-0.0361,-0.0294,0.0644,ComeHere
4.46,-0.0516,-0.0155,-0.00467,0.0541,ComeHere
4.47,-0.0427,-0.00784,-0.0298,0.0527,ComeHere
4.48,-0.00873,-0.0129,-0.0289,0.0329,ComeHere
4.49,0.0366,0.0111,-0.0509,0.0637,ComeHere
4.5,0.0297,0.043,-0.0138,0.054,ComeHere
4.51,0.0348,0.0402,-0.0175,0.056,ComeHere
4.52,0.0261,0.0287,-0.0196,0.0435,ComeHere
4.53,0.012,0.000773,-0.0639,0.0651,ComeHere
4.54,-0.0186,-0.00681,0.0146,0.0246,ComeHere
4.55,-0.0376,-0.00851,-0.0412,0.0564,ComeHere
4.56,-0.0453,-0.0259,-0.0199,0.0559,ComeHere
4.57,-0.0327,-0.0376,-0.0422,0.0653,ComeHere
4.58,-0.012,-0.00612,-0.0162,0.0211,ComeHere
4.59,-0.00963,0.0104,-0.0286,0.032,ComeHere
4.6,0.0238,0.0154,-0.0262,0.0386,ComeHere
4.61,0.0397,0.023,-0.0177,0.0492,ComeHere
4.62,0.0276,0.0221,-0.0406,0.0539,ComeHere
4.63,0.0173,0.0297,-0.0196,0.0396,ComeHere
4.64,-2.07e-05,0.0178,-0.0207,0.0273,ComeHere
4.65,-0.0331,-0.0365,-0.0162,0.0518,ComeHere
4.66,-0.0321,-0.0172,-0.0747,0.0831,ComeHere
4.67,0.00355,0.0331,0.0312,0.0457,ComeHere
4.68,0.000433,0.00252,-0.0658,0.0658,ComeHere
4.69,0.00674,-0.0323,-0.0213,0.0393,ComeHere
4.7,0.00903,-0.00165,-0.0794,0.0799,ComeHere
4.71,-0.00554,0.0234,0.0401,0.0467,ComeHere
4.72,-0.0318,0.00212,-0.0313,0.0447,ComeHere
4.73,-0.0245,-0.0297,-0.05,0.0632,ComeHere
4.74,-0.0126,-0.0188,-0.0452,0.0506,ComeHere
4.75,-0.00223,0.0264,0.00281,0.0267,ComeHere
4.76,0.0246,0.0306,-0.0297,0.0492,ComeHere
4.77,0.0135,0.0018,-0.0241,0.0277,ComeHere
4.78,0.00827,-0.00757,-0.0637,0.0646,ComeHere
4.79,0.024,0.0317,-0.00572,0.0401,ComeHere
4.8,0.0163,0.0311,-0.0169,0.039,ComeHere
4.81,-0.0153,-0.0214,-0.0298,0.0398,ComeHere
4.82,-0.038,-0.0408,-0.0476,0.0733,ComeHere
4.83,-0.0515,-0.0144,-0.0268,0.0598,ComeHere
4.84,-0.0326,-0.00929,-0.00153,0.034,ComeHere
4.85,-0.0199,-0.0224,-0.0373,0.0478,ComeHere
4.86,-0.0166,-0.0111,-0.0312,0.037,ComeHere
4.87,0.00374,0.00608,-0.036,0.0367,ComeHere
4.88,0.0482,0.0415,0.00311,0.0637,ComeHere
4.89,0.0674,0.0566,-0.0533,0.103,ComeHere
4.9,0.0578,0.0214,-0.034,0.0704,ComeHere
4.91,0.0319,0.00778,-0.0289,0.0437,ComeHere
4.92,0.0076,0.0289,-0.0231,0.0378,ComeHere
4.93,-0.0424,-0.0144,-0.0144,0.047,ComeHere
4.94,-0.0807,-0.051,-0.0267,0.0991,ComeHere
4.95,-0.0668,-0.0534,-0.0554,0.102,ComeHere
4.96,-0.0325,-0.0153,-0.0223,0.0423,ComeHere
4.97,-0.0121,0.00632,-0.000484,0.0137,ComeHere
4.98,-0.00361,0.00169,-0.0466,0.0468,ComeHere
4.99,0.0359,0.0153,-0.0333,0.0513,ComeHere
5.0,0.0659,0.0445,-0.0238,0.083,ComeHere
5.01,0.0409,0.0402,-0.00468,0.0575,ComeHere
5.02,3.62e-05,0.00147,-0.039,0.039,ComeHere
5.03,-0.0143,-0.0142,-0.0342,0.0396,ComeHere
5.04,-0.0291,-0.00686,-0.0373,0.0478,ComeHere
5.05,-0.0564,-0.0338,-0.0102,0.0666,ComeHere
5.06,-0.0698,-0.0455,-0.0343,0.0902,ComeHere
5.07,-0.0388,-0.0127,-0.0222,0.0465,ComeHere
5.08,0.0149,0.0181,-0.0234,0.0331,ComeHere
5.09,0.0472,0.0357,-0.00632,0.0595,ComeHere
5.1,0.0512,0.0316,-0.0288,0.0667,ComeHere
5.11,0.046,0.0246,-0.0448,0.0688,ComeHere
5.12,0.018,0.0204,0.000114,0.0272,ComeHere
5.13,-0.0169,0.000858,-0.0418,0.0451,ComeHere
5.14,-0.0611,-0.0403,-0.0122,0.0742,ComeHere
5.15,-0.0624,-0.0471,-0.065,0.102,ComeHere
5.16,-0.0355,-0.0194,-0.00422,0.0406,ComeHere
5.17,-0.0144,-0.000961,-0.0361,0.0389,ComeHere
5.18,0.000869,0.00501,-0.00781,0.00932,ComeHere
5.19,0.0201,0.00886,-0.0512,0.0557,ComeHere
5.2,0.0489,0.0306,-0.0303,0.0652,ComeHere
5.21,0.0525,0.046,-0.0137,0.0711,ComeHere
5.22,0.0195,0.0251,-0.0348,0.0471,ComeHere
5.23,0.00316,-0.0126,-0.0163,0.0209,ComeHere
5.24,-0.0131,-0.00412,-0.0342,0.0368,ComeHere
5.25,-0.0211,-0.0165,-0.0162,0.0313,ComeHere
5.26,-0.0464,-0.0284,-0.0279,0.0612,ComeHere
5.27,-0.0454,-0.026,-0.0268,0.0588,ComeHere
5.28,-0.0125,-0.00485,-0.0337,0.0363,ComeHere
5.29,0.00018,-0.00658,-0.019,0.0201,ComeHere
5.3,0.00767,0.00672,-0.0277,0.0295,ComeHere
5.31,0.0169,0.0259,-0.0195,0.0365,ComeHere
5.32,0.0396,0.0171,-0.0458,0.063,ComeHere
5.33,0.0375,0.0253,-0.0107,0.0465,ComeHere
5.34,0.0137,0.0296,-0.0351,0.0479,ComeHere
5.35,-0.00025,0.00332,-0.012,0.0125,ComeHere
5.36,-0.00514,-0.00783,-0.0134,0.0163,ComeHere
5.37,-0.0214,-0.0149,-0.015,0.0301,ComeHere
5.38,-0.0461,-0.0281,-0.0236,0.0589,ComeHere
5.39,-0.0662,-0.0335,-0.0563,0.0931,ComeHere
5.4,-0.0482,-0.0267,-0.0122,0.0564,ComeHere
5.41,0.00807,0.0196,-0.0511,0.0553,ComeHere
5.42,0.038,0.0444,0.0203,0.0619,ComeHere
5.43,0.078,-0.0573,-0.0113,0.0974,ComeHere
5.44,0.268,-0.314,0.223,0.47,ComeHere
5.45,0.123,-0.13,0.29,0.341,ComeHere
5.46,-0.27,0.258,0.321,0.492,ComeHere
5.47,-0.419,0.491,0.0304,0.646,ComeHere
5.48,0.0147,0.559,-0.0632,0.563,ComeHere
5.49,0.258,0.524,0.364,0.688,ComeHere
5.5,0.0469,0.372,0.65,0.751,ComeHere
5.51,0.0955,0.0101,0.888,0.893,ComeHere
5.52,0.192,-0.172,1.04,1.07,ComeHere
5.53,0.261,-0.308,0.959,1.04,ComeHere
5.54,0.174,-0.378,0.983,1.07,ComeHere
5.55,-0.0165,-0.302,0.82,0.874,ComeHere
5.56,-0.341,-0.358,0.484,0.693,ComeHere
5.57,-0.676,-0.396,0.112,0.791,ComeHere
5.58,-0.664,-0.214,-0.0814,0.702,ComeHere
5.59,-0.284,-0.013,-0.0742,0.294,ComeHere
5.6,-0.0266,-0.0281,0.0357,0.0527,ComeHere
5.61,-0.0879,-0.241,0.167,0.306,ComeHere
5.62,-0.173,-0.395,0.237,0.492,ComeHere
5.63,0.0203,-0.321,0.378,0.497,ComeHere
5.64,0.269,-0.0439,0.503,0.573,ComeHere
5.65,0.382,0.233,0.545,0.705,ComeHere
5.66,0.328,0.241,0.44,0.599,ComeHere
5.67,0.0408,0.232,0.422,0.483,ComeHere
5.68,-0.246,0.213,0.383,0.502,ComeHere
5.69,-0.251,0.032,0.348,0.43,ComeHere
5.7,-0.0676,-0.22,0.505,0.555,ComeHere
5.71,0.131,-0.368,0.748,0.844,ComeHere
5.72,0.458,-0.449,0.829,1.05,ComeHere
5.73,0.576,-0.482,0.889,1.16,ComeHere
5.74,0.454,-0.312,0.977,1.12,ComeHere
5.75,0.318,-0.224,1.01,1.08,ComeHere
5.76,0.185,-0.133,0.954,0.981,ComeHere
5.77,-0.00267,0.042,1.08,1.08,ComeHere
5.78,-0.102,-0.0111,1.16,1.17,ComeHere
5.79,-0.201,-0.252,1.01,1.06,ComeHere
5.8,-0.325,-0.475,0.847,1.02,ComeHere
5.81,-0.301,-0.537,0.616,0.87,ComeHere
5.82,-0.182,-0.327,0.456,0.59,ComeHere
5.83,-0.138,0.0475,0.471,0.494,ComeHere
5.84,-0.0825,0.104,0.353,0.377,ComeHere
5.85,-0.0852,-0.0318,0.14,0.167,ComeHere
5.86,-0.196,-0.235,0.0142,0.306,ComeHere
5.87,-0.0573,-0.347,-0.0363,0.354,ComeHere
5.88,0.0172,-0.237,0.011,0.238,ComeHere
5.89,-0.0547,-0.0663,0.073,0.113,ComeHere
5.9,-0.0928,-0.0816,-0.0196,0.125,ComeHere
5.9,-0.186,-0.279,-0.303,0.452,ComeHere
5.91,-0.296,-0.363,-0.503,0.687,ComeHere
5.92,-0.311,-0.309,-0.637,0.773,ComeHere
5.93,-0.21,-0.234,-0.627,0.701,ComeHere
5.94,-0.0301,-0.217,-0.421,0.475,ComeHere
5.95,0.127,-0.35,-0.26,0.454,ComeHere
5.96,0.287,-0.438,-0.157,0.546,ComeHere
5.97,0.391,-0.338,-0.129,0.533,ComeHere
5.98,0.388,-0.172,-0.208,0.473,ComeHere
5.99,0.197,0.0384,-0.236,0.31,ComeHere
6.0,-0.0568,0.0836,-0.187,0.213,ComeHere
6.01,-0.283,-0.392,-0.21,0.527,ComeHere
6.02,-0.269,-0.933,-0.395,1.05,ComeHere
6.03,-0.191,-0.927,-0.433,1.04,ComeHere
6.04,-0.187,-0.519,-0.214,0.592,ComeHere
6.05,-0.0288,-0.147,0.0568,0.16,ComeHere
6.06,0.0408,-0.094,0.455,0.466,ComeHere
6.07,-0.0202,-0.303,0.599,0.671,ComeHere
6.08,-0.121,-0.42,0.518,0.678,ComeHere
6.09,-0.237,-0.356,0.376,0.569,ComeHere
6.1,-0.451,-0.282,0.291,0.606,ComeHere
6.11,-0.424,-0.148,0.229,0.504,ComeHere
6.12,-0.266,-0.184,0.102,0.339,ComeHere
6.13,-0.225,-0.264,-0.00518,0.347,ComeHere
6.14,-0.154,-0.119,-0.0122,0.195,ComeHere
6.15,-0.141,-0.0698,0.103,0.188,ComeHere
6.16,-0.203,-0.135,0.186,0.306,ComeHere
6.17,-0.136,-0.229,0.214,0.342,ComeHere
6.18,0.0171,-0.258,0.361,0.444,ComeHere
6.19,0.15,-0.133,0.367,0.418,ComeHere
6.2,0.0993,0.169,0.33,0.383,ComeHere
6.21,-0.0534,0.342,0.53,0.634,ComeHere
6.22,-0.0508,0.235,0.658,0.701,ComeHere
6.23,-0.0666,0.192,0.796,0.822,ComeHere
6.24,-0.0517,0.206,1.14,1.16,ComeHere
6.25,0.00999,0.154,1.4,1.41,ComeHere
6.26,0.00176,0.163,1.46,1.47,ComeHere
6.27,-0.121,0.327,1.52,1.56,ComeHere
6.28,-0.242,0.313,1.55,1.6,ComeHere
6.29,-0.34,0.161,1.41,1.46,ComeHere
6.3,-0.441,0.103,1.43,1.5,ComeHere
6.31,-0.487,0.1,1.63,1.7,ComeHere
6.32,-0.436,0.167,1.79,1.85,ComeHere
6.33,-0.373,0.132,2.09,2.13,ComeHere
6.34,-0.199,-0.0491,2.27,2.28,ComeHere
6.35,-0.237,-0.157,2.31,2.33,ComeHere
6.36,-0.3,-0.0586,2.1,2.12,ComeHere
6.37,-0.435,-0.0434,2.1,2.15,ComeHere
6.38,-0.699,-0.25,2.28,2.4,ComeHere
6.39,-0.66,-0.516,2.27,2.42,ComeHere
6.4,-0.533,-0.771,2.17,2.36,ComeHere
6.41,-0.701,-0.867,2.08,2.36,ComeHere
6.42,-0.871,-0.963,1.78,2.2,ComeHere
6.43,-1.09,-1.29,1.9,2.55,ComeHere
6.44,-1.17,-1.47,1.53,2.43,ComeHere
6.45,-0.862,-1.23,1.03,1.82,ComeHere
6.46,-1.05,-1.56,1.41,2.35,ComeHere
6.47,-0.998,-1.89,1.4,2.55,ComeHere
6.48,-0.92,-2.04,1.19,2.54,ComeHere
6.49,-0.955,-2.25,1.43,2.83,ComeHere
6.5,-0.935,-2.36,1.34,2.87,ComeHere
6.51,-0.947,-2.36,1.08,2.76,ComeHere
6.52,-1.09,-2.47,0.923,2.85,ComeHere
6.53,-1.06,-2.6,0.736,2.91,ComeHere
6.54,-0.896,-2.83,0.472,3.01,ComeHere
6.55,-0.906,-2.97,0.248,3.12,ComeHere
6.56,-0.921,-2.88,0.125,3.03,ComeHere
6.57,-0.838,-2.82,-0.0839,2.95,ComeHere
6.58,-0.773,-3.1,-0.389,3.21,ComeHere
6.59,-0.686,-3.44,-0.616,3.56,ComeHere
6.6,-0.661,-3.44,-0.788,3.59,ComeHere
6.61,-0.588,-3.37,-0.973,3.56,ComeHere
6.62,-0.554,-3.6,-1.45,3.92,ComeHere
6.63,-0.458,-3.69,-1.46,3.99,ComeHere
6.64,-0.338,-3.48,-1.4,3.77,ComeHere
6.65,-0.276,-3.18,-1.44,3.5,ComeHere
6.66,0.119,-3.21,-1.76,3.67,ComeHere
6.67,0.5,-3.47,-2.06,4.06,ComeHere
6.68,0.633,-3.51,-2.43,4.32,ComeHere
6.69,0.594,-3.24,-2.7,4.25,ComeHere
6.7,0.559,-3.01,-2.93,4.24,ComeHere
6.71,0.618,-2.7,-3.23,4.26,ComeHere
6.72,0.717,-2.5,-3.54,4.39,ComeHere
6.73,0.801,-2.53,-3.54,4.42,ComeHere
6.74,0.885,-2.53,-3.38,4.31,ComeHere
6.75,1.05,-2.22,-3.27,4.09,ComeHere
6.76,1.29,-1.91,-3.22,3.96,ComeHere
6.77,1.46,-1.89,-3.19,3.99,ComeHere
6.78,1.67,-1.5,-3.19,3.9,ComeHere
6.79,1.86,-1.14,-3.25,3.91,ComeHere
6.8,1.91,-1.03,-3.23,3.89,ComeHere
6.81,1.92,-0.896,-3.28,3.9,ComeHere
6.82,2.02,-0.596,-3.37,3.97,ComeHere
6.83,1.94,-0.381,-3.26,3.82,ComeHere
6.84,1.89,0.059,-3.07,3.6,ComeHere
6.85,1.91,0.896,-2.92,3.6,ComeHere
6.86,2.02,2.0,-2.64,3.88,ComeHere
6.87,2.18,2.88,-2.42,4.34,ComeHere
6.88,2.38,3.32,-2.2,4.64,ComeHere
6.89,2.57,3.5,-2.06,4.81,ComeHere
6.9,2.65,3.74,-1.81,4.92,ComeHere
6.91,2.58,4.09,-1.33,5.01,ComeHere
6.92,2.54,4.36,-0.629,5.08,ComeHere
6.93,2.57,4.51,0.103,5.2,ComeHere
6.94,2.5,4.64,0.365,5.28,ComeHere
6.95,2.16,4.55,0.0735,5.04,ComeHere
6.96,1.65,4.39,-0.266,4.69,ComeHere
6.97,1.21,4.33,-0.354,4.51,ComeHere
6.98,1.07,4.29,-0.29,4.44,ComeHere
6.99,1.16,4.1,-0.296,4.27,ComeHere
7.0,1.26,3.73,-0.321,3.95,ComeHere
7.01,1.09,3.52,0.0334,3.68,ComeHere
7.02,0.901,3.81,0.675,3.98,ComeHere
7.03,0.794,3.8,1.25,4.08,ComeHere
7.04,0.626,3.41,1.67,3.85,ComeHere
7.05,0.34,3.23,1.7,3.67,ComeHere
7.06,-0.0484,3.25,1.83,3.73,ComeHere
7.07,-0.244,3.33,2.03,3.91,ComeHere
7.08,-0.193,3.1,2.35,3.9,ComeHere
7.09,-0.0997,2.83,2.68,3.9,ComeHere
7.1,-0.218,2.67,3.18,4.16,ComeHere
7.11,-0.347,2.85,3.84,4.79,ComeHere
7.12,-0.34,3.02,4.48,5.41,ComeHere
7.13,-0.398,2.89,4.9,5.7,ComeHere
7.14,-0.56,2.72,4.92,5.65,ComeHere
7.15,-0.741,2.32,4.78,5.36,ComeHere
7.16,-0.96,1.86,4.79,5.23,ComeHere
7.17,-1.01,1.57,4.9,5.24,ComeHere
7.18,-1.04,1.24,5.01,5.26,ComeHere
7.19,-1.05,0.81,4.86,5.04,ComeHere
7.2,-0.988,0.238,4.55,4.66,ComeHere
7.21,-0.98,-0.305,4.31,4.43,ComeHere
7.22,-0.964,-0.669,4.1,4.27,ComeHere
7.23,-0.928,-1.03,3.95,4.19,ComeHere
7.24,-0.942,-1.47,3.75,4.14,ComeHere
7.25,-0.939,-1.83,3.56,4.11,ComeHere
7.26,-0.982,-2.01,3.47,4.13,ComeHere
7.27,-1.09,-2.1,3.59,4.3,ComeHere
7.28,-1.03,-2.25,3.71,4.46,ComeHere
7.29,-0.887,-2.49,3.91,4.72,ComeHere
7.3,-0.801,-2.63,4.02,4.87,ComeHere
7.31,-0.842,-2.76,4.08,5.0,ComeHere
7.32,-0.954,-2.86,4.26,5.22,ComeHere
7.33,-1.01,-2.86,4.23,5.21,ComeHere
7.34,-1.0,-2.92,4.02,5.07,ComeHere
7.35,-0.987,-3.06,3.69,4.89,ComeHere
7.36,-0.987,-3.12,3.34,4.67,ComeHere
7.37,-0.964,-3.13,2.93,4.39,ComeHere
7.38,-1.0,-3.15,2.57,4.18,ComeHere
7.39,-0.984,-3.28,2.24,4.09,ComeHere
7.4,-1.07,-3.4,1.91,4.04,ComeHere
7.41,-1.18,-3.18,1.68,3.78,ComeHere
7.42,-1.15,-2.92,1.43,3.45,ComeHere
7.43,-1.06,-3.03,1.18,3.42,ComeHere
7.44,-0.859,-3.19,0.935,3.43,ComeHere
7.45,-0.597,-3.2,0.581,3.3,ComeHere
7.46,-0.472,-3.28,0.223,3.32,ComeHere
7.47,-0.458,-3.28,-0.194,3.32,ComeHere
7.48,-0.608,-3.14,-0.629,3.26,ComeHere
7.49,-0.657,-3.08,-1.15,3.36,ComeHere
7.5,-0.745,-3.24,-1.7,3.73,ComeHere
7.51,-0.821,-3.32,-2.03,3.98,ComeHere
7.52,-0.666,-3.15,-2.36,3.99,ComeHere
7.53,-0.453,-3.21,-2.59,4.14,ComeHere
7.54,-0.275,-3.37,-2.76,4.37,ComeHere
7.55,-0.0954,-3.33,-3.04,4.51,ComeHere
7.56,0.0173,-3.29,-3.3,4.66,ComeHere
7.57,0.0744,-3.34,-3.5,4.84,ComeHere
7.58,0.12,-3.27,-3.72,4.95,ComeHere
7.59,0.0906,-3.05,-3.91,4.96,ComeHere
7.6,0.137,-2.84,-4.11,5.0,ComeHere
7.61,0.211,-2.81,-4.22,5.07,ComeHere
7.62,0.332,-2.82,-4.13,5.01,ComeHere
7.63,0.539,-2.63,-3.99,4.81,ComeHere
7.64,0.825,-2.4,-3.92,4.67,ComeHere
7.65,0.883,-2.35,-3.84,4.59,ComeHere
7.66,0.782,-2.27,-3.85,4.54,ComeHere
7.66,0.706,-2.14,-3.87,4.48,ComeHere
7.67,0.771,-1.92,-3.83,4.36,ComeHere
7.68,0.893,-1.81,-3.74,4.25,ComeHere
7.69,1.05,-1.71,-3.5,4.04,ComeHere
7.7,1.12,-1.28,-3.08,3.51,ComeHere
7.71,0.919,-0.672,-2.53,2.78,ComeHere
7.72,0.71,-0.0708,-2.06,2.18,ComeHere
7.73,0.607,0.455,-1.77,1.93,ComeHere
7.74,0.612,0.743,-1.66,1.92,ComeHere
7.75,0.684,0.992,-1.68,2.07,ComeHere
7.76,0.782,1.23,-1.82,2.33,ComeHere
7.77,0.812,1.34,-1.72,2.33,ComeHere
7.78,0.971,1.46,-1.6,2.37,ComeHere
7.79,1.09,1.55,-1.36,2.33,ComeHere
7.8,1.06,1.54,-1.04,2.14,ComeHere
7.81,0.98,1.48,-0.913,2.0,ComeHere
7.82,0.888,1.31,-0.98,1.86,ComeHere
7.83,0.694,1.2,-0.899,1.65,ComeHere
7.84,0.54,1.29,-0.472,1.47,ComeHere
7.85,0.441,1.59,0.0429,1.66,ComeHere
7.86,0.486,2.01,0.321,2.09,ComeHere
7.87,0.511,2.18,0.321,2.26,ComeHere
7.88,0.551,2.24,0.327,2.33,ComeHere
7.89,0.733,2.36,0.134,2.48,ComeHere
7.9,0.635,2.31,0.0625,2.4,ComeHere
7.91,0.445,2.21,0.278,2.27,ComeHere
7.92,0.326,2.11,0.599,2.21,ComeHere
7.93,0.356,2.04,0.758,2.21,ComeHere
7.94,0.356,1.97,0.754,2.14,ComeHere
7.95,0.471,1.82,0.676,2.0,ComeHere
7.96,0.453,1.82,0.829,2.05,ComeHere
7.97,0.364,2.14,1.16,2.46,ComeHere
7.98,0.258,2.28,1.38,2.67,ComeHere
7.99,0.266,2.18,1.24,2.53,ComeHere
8.0,0.238,1.94,0.983,2.19,ComeHere
8.01,0.238,1.7,0.822,1.91,ComeHere
8.02,0.227,1.61,0.902,1.86,ComeHere
8.03,0.129,1.68,1.09,2.01,ComeHere
8.04,-0.00374,1.77,1.43,2.27,ComeHere
8.05,-0.0479,1.89,1.81,2.62,ComeHere
8.06,-0.0531,2.15,1.76,2.78,ComeHere
8.07,-0.0761,2.15,1.67,2.72,ComeHere
8.08,-0.0193,2.14,1.71,2.74,ComeHere
8.09,0.0322,2.16,1.73,2.77,ComeHere
8.1,0.00589,2.0,1.81,2.7,ComeHere
8.11,0.0169,1.79,1.97,2.66,ComeHere
8.12,0.0599,1.64,2.21,2.75,ComeHere
8.13,-0.0174,1.61,2.61,3.06,ComeHere
8.14,-0.00711,1.85,3.03,3.55,ComeHere
8.15,-0.0236,2.18,3.25,3.91,ComeHere
8.16,-0.132,2.14,3.33,3.96,ComeHere
8.17,-0.214,1.95,3.27,3.82,ComeHere
8.18,-0.432,1.81,3.26,3.75,ComeHere
8.19,-0.723,1.75,3.39,3.89,ComeHere
8.2,-0.826,1.74,3.5,4.0,ComeHere
8.21,-0.807,1.69,3.57,4.03,ComeHere
8.22,-0.755,1.56,3.61,4.0,ComeHere
8.23,-0.597,1.29,3.68,3.95,ComeHere
8.24,-0.476,1.12,3.76,3.95,ComeHere
8.25,-0.501,0.928,3.72,3.87,ComeHere
8.26,-0.596,0.542,3.55,3.64,ComeHere
8.27,-0.621,0.105,3.29,3.35,ComeHere
8.28,-0.579,-0.273,3.08,3.15,ComeHere
8.29,-0.613,-0.577,3.11,3.22,ComeHere
8.3,-0.61,-0.647,3.3,3.42,ComeHere
8.31,-0.645,-0.664,3.49,3.61,ComeHere
8.32,-0.74,-0.743,3.67,3.81,ComeHere
8.33,-0.677,-0.995,3.76,3.95,ComeHere
8.34,-0.592,-1.41,3.81,4.1,ComeHere
8.35,-0.614,-1.5,3.79,4.12,ComeHere
8.36,-0.723,-1.5,3.64,4.01,ComeHere
8.37,-0.866,-1.8,3.42,3.96,ComeHere
8.38,-0.799,-2.21,3.16,3.94,ComeHere
8.39,-0.705,-2.48,2.89,3.87,ComeHere
8.4,-0.7,-2.6,2.67,3.79,ComeHere
8.41,-0.808,-2.71,2.5,3.77,ComeHere
8.42,-0.969,-2.73,2.34,3.73,ComeHere
8.43,-1.1,-2.75,2.07,3.61,ComeHere
8.44,-1.33,-2.86,1.82,3.64,ComeHere
8.45,-1.39,-3.07,1.53,3.7,ComeHere
8.46,-1.33,-3.18,1.29,3.69,ComeHere
8.47,-1.31,-3.09,1.18,3.56,ComeHere
8.48,-1.2,-2.96,1.06,3.36,ComeHere
8.49,-0.951,-2.96,1.08,3.29,ComeHere
8.5,-0.619,-2.87,1.07,3.13,ComeHere
8.51,-0.371,-2.66,0.93,2.84,ComeHere
8.52,-0.253,-2.51,0.628,2.6,ComeHere
8.53,-0.19,-2.61,0.158,2.62,ComeHere
8.54,-0.27,-2.76,-0.215,2.79,ComeHere
8.55,-0.337,-2.8,-0.734,2.92,ComeHere
8.56,-0.533,-2.78,-1.08,3.03,ComeHere
8.57,-0.59,-2.75,-1.36,3.12,ComeHere
8.58,-0.494,-2.78,-1.56,3.23,ComeHere
8.59,-0.313,-2.81,-1.66,3.27,ComeHere
8.6,0.0999,-2.59,-1.81,3.16,ComeHere
8.61,0.595,-2.36,-1.83,3.05,ComeHere
8.62,1.03,-2.21,-1.79,3.03,ComeHere
8.63,1.2,-2.23,-1.96,3.2,ComeHere
8.64,1.19,-2.42,-2.16,3.45,ComeHere
8.65,1.18,-2.59,-2.36,3.7,ComeHere
8.66,1.06,-2.32,-2.54,3.6,ComeHere
8.67,0.925,-1.94,-2.77,3.51,ComeHere
8.68,0.727,-1.8,-2.74,3.36,ComeHere
8.69,0.636,-1.85,-2.78,3.4,ComeHere
8.7,0.558,-1.89,-2.79,3.42,ComeHere
8.71,0.739,-1.98,-2.77,3.49,ComeHere
8.72,1.04,-2.0,-2.63,3.46,ComeHere
8.73,1.39,-1.7,-2.5,3.33,ComeHere
8.74,1.61,-1.42,-2.31,3.16,ComeHere
8.75,1.8,-1.37,-2.11,3.09,ComeHere
8.76,1.93,-1.49,-2.0,3.16,ComeHere
8.77,1.98,-1.77,-2.05,3.35,ComeHere
8.78,1.91,-2.15,-2.14,3.58,ComeHere
8.79,1.73,-2.47,-2.21,3.74,ComeHere
8.8,1.45,-2.54,-2.25,3.69,ComeHere
8.81,1.15,-2.45,-2.2,3.49,ComeHere
8.82,0.884,-2.47,-2.07,3.34,ComeHere
8.83,0.759,-2.51,-1.99,3.29,ComeHere
8.84,0.656,-2.13,-1.84,2.89,ComeHere
8.85,0.572,-1.65,-1.66,2.4,ComeHere
8.86,0.64,-1.42,-1.34,2.06,ComeHere
8.87,0.936,-1.21,-1.18,1.93,ComeHere
8.88,1.2,-0.853,-1.19,1.89,ComeHere
8.89,1.31,-0.569,-1.29,1.92,ComeHere
8.9,1.24,-0.385,-1.38,1.9,ComeHere
8.91,1.31,-0.221,-1.5,2.0,ComeHere
8.92,1.33,-0.357,-1.59,2.1,ComeHere
8.93,1.08,-0.521,-1.56,1.97,ComeHere
8.94,0.856,-0.473,-1.54,1.82,ComeHere
8.95,0.578,-0.319,-1.3,1.46,ComeHere
8.96,0.321,-0.167,-1.07,1.13,ComeHere
8.97,0.174,-0.085,-0.788,0.811,ComeHere
8.98,0.249,0.098,-0.563,0.623,ComeHere
8.99,0.434,0.497,-0.46,0.805,ComeHere
9.0,0.498,0.803,-0.367,1.01,ComeHere
9.01,0.508,1.09,-0.309,1.25,ComeHere
9.02,0.527,1.55,-0.352,1.68,ComeHere
9.03,0.566,1.8,-0.462,1.94,ComeHere
9.04,0.497,1.92,-0.527,2.05,ComeHere
9.05,0.311,2.2,-0.571,2.29,ComeHere
9.06,0.0686,2.53,-0.378,2.56,ComeHere
9.07,-0.257,2.86,0.0538,2.88,ComeHere
9.08,-0.484,3.23,0.413,3.29,ComeHere
9.09,-0.622,3.38,0.654,3.5,ComeHere
9.1,-0.581,3.35,0.725,3.48,ComeHere
9.11,-0.476,3.19,0.661,3.3,ComeHere
9.12,-0.376,3.09,0.707,3.19,ComeHere
9.13,-0.278,3.21,0.905,3.34,ComeHere
9.14,-0.347,3.29,1.19,3.52,ComeHere
9.15,-0.574,3.11,1.55,3.52,ComeHere
9.16,-0.819,3.0,1.61,3.5,ComeHere
9.17,-0.977,2.72,1.42,3.22,ComeHere
9.18,-1.04,2.28,1.1,2.74,ComeHere
9.19,-0.981,2.03,1.05,2.49,ComeHere
9.2,-0.879,2.26,1.57,2.88,ComeHere
9.21,-0.792,2.64,2.15,3.5,ComeHere
9.22,-0.719,2.77,2.62,3.88,ComeHere
9.23,-0.64,2.57,2.69,3.77,ComeHere
