Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
21.9,2.18,-0.428,0.0506,2.22,Circle
21.9,2.1,-0.609,-0.165,2.19,Circle
22.0,1.82,-0.449,-0.375,1.92,Circle
22.0,1.54,-0.259,-0.483,1.63,Circle
22.0,1.42,-0.442,-0.393,1.53,Circle
22.0,0.919,-1.57,-1.13,2.14,Circle
22.0,0.769,-1.94,0.0286,2.09,Circle
22.0,2.0,-0.189,0.0224,2.01,Circle
22.0,1.56,0.303,-1.0,1.88,Circle
22.0,0.98,-0.534,-0.857,1.41,Circle
22.0,1.0,-1.31,-0.166,1.65,Circle
22.0,0.713,-1.05,0.202,1.29,Circle
22.1,0.379,-0.283,-0.463,0.662,Circle
22.1,0.207,-0.255,-0.598,0.682,Circle
22.1,0.0529,-1.13,-0.231,1.16,Circle
22.1,-0.235,-1.68,-0.204,1.71,Circle
22.1,-0.311,-1.58,-0.626,1.73,Circle
22.1,-0.29,-1.54,-0.74,1.73,Circle
22.1,-0.208,-1.68,-0.445,1.75,Circle
22.1,0.0183,-1.75,-0.116,1.76,Circle
22.1,0.163,-1.58,0.119,1.59,Circle
22.1,0.0637,-1.15,0.291,1.19,Circle
22.1,0.124,-0.859,-0.00831,0.868,Circle
22.2,0.131,-0.73,-0.621,0.967,Circle
22.2,0.132,-0.987,-0.733,1.24,Circle
22.2,0.0937,-1.01,-0.432,1.1,Circle
22.2,-0.0357,-0.64,-0.406,0.758,Circle
22.2,-0.0811,-0.348,-0.448,0.573,Circle
22.2,-0.0228,-0.313,-0.452,0.55,Circle
22.2,0.155,-0.69,-0.482,0.855,Circle
22.2,0.206,-1.05,-0.403,1.15,Circle
22.2,0.35,-1.1,-0.412,1.23,Circle
22.2,0.362,-0.918,-0.0992,0.992,Circle
22.3,0.253,-0.561,0.0562,0.618,Circle
22.3,0.286,-0.388,-0.0497,0.484,Circle
22.3,0.168,-0.565,-0.0423,0.591,Circle
22.3,-0.082,-0.805,-0.0596,0.811,Circle
22.3,-0.225,-0.88,-0.185,0.927,Circle
22.3,-0.338,-0.543,-0.258,0.69,Circle
22.3,-0.284,-0.0212,-0.391,0.483,Circle
22.3,-0.14,0.386,-0.465,0.62,Circle
22.3,0.0511,0.273,-0.435,0.516,Circle
22.3,0.231,-0.21,-0.477,0.57,Circle
22.4,0.456,-0.539,-0.476,0.851,Circle
22.4,0.472,-0.535,-0.201,0.741,Circle
22.4,0.39,-0.488,0.0318,0.625,Circle
22.4,0.398,-0.348,0.314,0.615,Circle
22.4,0.0893,0.0279,0.353,0.365,Circle
22.4,-0.119,0.13,0.0756,0.192,Circle
22.4,-0.314,0.0375,-0.293,0.431,Circle
22.4,-0.505,-0.0025,-0.59,0.777,Circle
22.4,-0.481,-0.206,-0.796,0.952,Circle
22.4,-0.212,-0.576,-0.66,0.901,Circle
22.5,-0.0245,-0.455,-0.441,0.634,Circle
22.5,0.0755,-0.217,-0.0803,0.243,Circle
22.5,0.147,-0.227,0.238,0.36,Circle
22.5,0.215,-0.397,0.334,0.562,Circle
22.5,0.301,-0.499,0.262,0.639,Circle
22.5,0.391,-0.42,0.18,0.602,Circle
22.5,0.478,-0.178,0.198,0.547,Circle
22.5,0.588,0.0954,0.238,0.642,Circle
22.5,0.398,0.308,0.328,0.601,Circle
22.5,0.0494,0.148,0.4,0.429,Circle
22.6,-0.116,-0.113,0.284,0.327,Circle
22.6,-0.146,-0.192,0.175,0.298,Circle
22.6,-0.0886,-0.0357,0.312,0.327,Circle
22.6,-0.722,0.687,2.68,2.86,Circle
22.6,0.241,-0.324,-0.821,0.915,Circle
22.6,0.701,0.369,0.728,1.08,Circle
22.6,0.235,0.792,0.95,1.26,Circle
22.6,0.437,0.0852,0.563,0.718,Circle
22.6,0.388,-0.0698,0.457,0.603,Circle
22.6,0.321,0.0273,0.47,0.57,Circle
22.7,0.273,0.0919,0.371,0.47,Circle
22.7,0.248,0.0335,0.262,0.362,Circle
22.7,0.235,0.0532,0.187,0.305,Circle
22.7,0.255,0.333,0.308,0.521,Circle
22.7,0.411,0.209,0.302,0.552,Circle
22.7,0.485,0.0195,0.38,0.616,Circle
22.7,0.513,-0.0609,0.422,0.668,Circle
22.7,0.473,-0.0607,0.297,0.562,Circle
22.7,0.386,0.106,0.224,0.459,Circle
22.7,0.34,0.186,-0.0511,0.391,Circle
22.8,0.299,0.18,-0.213,0.409,Circle
22.8,0.285,0.168,-0.201,0.387,Circle
22.8,0.29,0.35,-0.164,0.484,Circle
22.8,0.32,0.275,-0.124,0.44,Circle
22.8,0.373,0.0115,-0.0175,0.373,Circle
22.8,0.625,-0.27,-0.0674,0.684,Circle
22.8,0.834,-0.407,-0.0831,0.932,Circle
22.8,0.623,-0.11,0.0464,0.634,Circle
22.8,0.343,0.152,-0.119,0.393,Circle
22.8,0.286,0.133,-0.153,0.35,Circle
22.9,0.252,0.173,-0.148,0.34,Circle
22.9,0.287,0.173,-0.119,0.356,Circle
22.9,0.381,0.0855,-0.0635,0.395,Circle
22.9,0.468,0.0121,-0.0824,0.475,Circle
22.9,0.502,0.00776,0.0254,0.503,Circle
22.9,0.454,0.0679,0.213,0.506,Circle
22.9,0.297,0.0799,0.336,0.456,Circle
22.9,0.177,-0.308,-0.00498,0.355,Circle
22.9,0.196,-0.384,-0.357,0.56,Circle
22.9,0.174,-0.262,-0.409,0.516,Circle
23.0,0.145,0.00753,-0.34,0.37,Circle
23.0,0.197,0.17,-0.283,0.384,Circle
23.0,0.302,0.168,-0.303,0.459,Circle
23.0,0.336,0.0735,-0.356,0.495,Circle
23.0,0.338,-0.0451,-0.45,0.564,Circle
23.0,0.354,0.0147,-0.5,0.613,Circle
23.0,0.427,0.141,-0.6,0.75,Circle
23.0,0.454,0.145,-0.765,0.902,Circle
23.0,0.469,0.0111,-0.924,1.04,Circle
23.0,0.909,0.0879,-0.482,1.03,Circle
23.1,1.41,0.882,1.59,2.3,Circle
23.1,0.111,0.665,1.22,1.4,Circle
23.1,0.205,-0.273,-0.971,1.03,Circle
23.1,0.42,0.103,0.332,0.545,Circle
23.1,0.375,-0.0404,0.0534,0.381,Circle
23.1,0.43,0.114,-0.266,0.518,Circle
23.1,0.438,0.163,0.316,0.564,Circle
23.1,0.406,0.0584,-0.206,0.459,Circle
23.1,0.437,0.0128,-0.00313,0.437,Circle
23.1,0.348,0.0537,0.129,0.375,Circle
23.2,0.335,0.153,-0.178,0.409,Circle
23.2,0.247,0.0612,0.121,0.282,Circle
23.2,0.297,0.0168,-0.0216,0.298,Circle
23.2,0.366,0.0587,-0.17,0.408,Circle
23.2,0.359,0.0829,0.0773,0.376,Circle
23.2,0.367,0.0893,0.00683,0.378,Circle
23.2,0.391,0.0715,-0.0128,0.398,Circle
23.2,0.441,0.067,-0.00338,0.446,Circle
23.2,0.42,0.0793,-0.0597,0.432,Circle
23.2,0.356,0.0807,0.0778,0.373,Circle
23.3,0.333,0.0651,-0.109,0.356,Circle
23.3,0.319,0.0587,-0.00623,0.324,Circle
23.3,0.307,0.0628,0.0232,0.315,Circle
23.3,0.303,0.0753,-0.0824,0.323,Circle
23.3,0.319,0.0647,0.0261,0.326,Circle
23.3,0.364,0.0518,-0.0357,0.369,Circle
23.3,0.41,0.0766,-0.017,0.417,Circle
23.3,0.407,0.0813,-0.000144,0.415,Circle
23.3,0.382,0.0718,-0.0358,0.39,Circle
23.3,0.374,0.0557,0.0111,0.378,Circle
23.4,0.353,0.065,-0.0465,0.362,Circle
23.4,0.331,0.0682,-0.00884,0.338,Circle
23.4,0.292,0.0575,0.0154,0.298,Circle
23.4,0.295,0.0643,-0.0462,0.306,Circle
23.4,0.321,0.062,-0.00958,0.328,Circle
23.4,0.344,0.0719,-0.0113,0.352,Circle
23.4,0.362,0.0689,-0.0236,0.369,Circle
23.4,0.374,0.0638,-0.00764,0.379,Circle
23.4,0.384,0.0732,-0.0367,0.392,Circle
23.4,0.38,0.0692,-0.00338,0.386,Circle
23.5,0.344,0.0736,-0.019,0.352,Circle
23.5,0.312,0.0621,-0.0226,0.319,Circle
23.5,0.295,0.0595,-0.0144,0.301,Circle
23.5,0.293,0.0543,-0.0323,0.3,Circle
23.5,0.296,0.0612,-0.00313,0.302,Circle
23.5,0.309,0.0655,-0.0184,0.317,Circle
23.5,0.338,0.0621,-0.0236,0.345,Circle
23.5,0.366,0.0623,-0.00655,0.371,Circle
23.5,0.373,0.064,-0.0078,0.379,Circle
23.5,0.366,0.0649,-0.0212,0.373,Circle
23.6,0.348,0.0547,-0.0127,0.353,Circle
23.6,0.331,0.0597,-0.0182,0.337,Circle
23.6,0.313,0.063,-0.0139,0.32,Circle
23.6,0.296,0.0622,-0.0201,0.303,Circle
23.6,0.295,0.064,-0.0164,0.302,Circle
23.6,0.312,0.0547,-0.00822,0.317,Circle
23.6,0.324,0.0691,-0.0226,0.332,Circle
23.6,0.333,0.0656,-0.0258,0.34,Circle
23.6,0.343,0.0595,-0.0202,0.349,Circle
23.6,0.343,0.069,-0.0142,0.35,Circle
23.7,0.336,0.0766,-0.00964,0.345,Circle
23.7,0.32,0.0644,-0.0133,0.327,Circle
23.7,0.302,0.0558,-0.0164,0.307,Circle
23.7,0.296,0.067,-0.0297,0.305,Circle
23.7,0.291,0.0587,-0.00575,0.297,Circle
23.7,0.308,0.0631,-0.00429,0.315,Circle
23.7,0.308,0.0602,-0.0235,0.315,Circle
23.7,0.325,0.0547,-0.0279,0.331,Circle
23.7,0.338,0.0627,-0.0159,0.345,Circle
23.7,0.336,0.0637,-0.0185,0.343,Circle
23.8,0.329,0.0685,-0.00463,0.336,Circle
23.8,0.324,0.0656,-0.0288,0.332,Circle
23.8,0.309,0.0598,-0.0274,0.316,Circle
23.8,0.3,0.0635,-0.0167,0.307,Circle
23.8,0.289,0.0633,-0.0119,0.296,Circle
23.8,0.293,0.0563,-0.0238,0.3,Circle
23.8,0.301,0.0604,-0.0217,0.307,Circle
23.8,0.313,0.0629,-0.0213,0.32,Circle
23.8,0.32,0.0633,-0.0175,0.327,Circle
23.8,0.319,0.061,-0.0227,0.326,Circle
23.9,0.324,0.0576,-0.0217,0.33,Circle
23.9,0.314,0.0589,-0.015,0.32,Circle
23.9,0.302,0.058,-0.0176,0.308,Circle
23.9,0.293,0.0621,-0.0284,0.301,Circle
23.9,0.282,0.0618,-0.0292,0.29,Circle
23.9,0.283,0.0574,-0.00888,0.289,Circle
23.9,0.29,0.0565,-0.0194,0.296,Circle
23.9,0.295,0.0661,-0.0178,0.303,Circle
23.9,0.3,0.0552,-0.0157,0.306,Circle
23.9,0.313,0.056,-0.0199,0.319,Circle
23.9,0.314,0.0638,-0.0201,0.321,Circle
24.0,0.305,0.0622,-0.0252,0.312,Circle
24.0,0.3,0.0526,-0.0193,0.305,Circle
24.0,0.288,0.0559,-0.0217,0.295,Circle
24.0,0.279,0.0578,-0.0192,0.285,Circle
24.0,0.28,0.0571,-0.0174,0.286,Circle
24.0,0.281,0.0537,-0.0163,0.287,Circle
24.0,0.29,0.0452,-0.0284,0.295,Circle
24.0,0.29,0.0584,-0.0183,0.296,Circle
24.0,0.285,0.0634,-0.018,0.293,Circle
24.0,0.296,0.0611,-0.0194,0.303,Circle
24.1,0.291,0.0571,-0.0202,0.298,Circle
24.1,0.286,0.0565,-0.0332,0.294,Circle
24.1,0.281,0.0531,-0.0172,0.287,Circle
24.1,0.28,0.058,-0.0147,0.286,Circle
24.1,0.283,0.0531,-0.0273,0.289,Circle
24.1,0.281,0.055,-0.0289,0.287,Circle
24.1,0.278,0.061,-0.0177,0.285,Circle
24.1,0.281,0.0639,-0.0161,0.289,Circle
24.1,0.283,0.0576,-0.0143,0.289,Circle
24.1,0.287,0.0488,-0.0163,0.292,Circle
24.2,0.29,0.0526,-0.0221,0.296,Circle
24.2,0.289,0.0566,-0.0262,0.296,Circle
24.2,0.28,0.0541,-0.00722,0.285,Circle
24.2,0.278,0.0519,-0.0191,0.284,Circle
24.2,0.275,0.0596,-0.0128,0.281,Circle
24.2,0.277,0.057,-0.0176,0.284,Circle
24.2,0.275,0.0609,-0.0133,0.282,Circle
24.2,0.27,0.0548,-0.0235,0.276,Circle
24.2,0.273,0.0538,-0.0324,0.281,Circle
24.2,0.269,0.0555,-0.0215,0.276,Circle
24.3,0.281,0.0561,-0.0146,0.287,Circle
24.3,0.277,0.0574,-0.0187,0.284,Circle
24.3,0.271,0.0575,-0.0256,0.278,Circle
24.3,0.277,0.0554,-0.0153,0.282,Circle
24.3,0.272,0.0591,-0.0083,0.279,Circle
24.3,0.264,0.0598,-0.0324,0.272,Circle
24.3,0.263,0.0521,-0.0208,0.269,Circle
24.3,0.277,0.0632,-0.0123,0.284,Circle
24.3,0.283,0.0586,-0.0178,0.289,Circle
24.3,0.272,0.0543,-0.0256,0.278,Circle
24.4,0.268,0.046,-0.0179,0.273,Circle
24.4,0.276,0.0548,-0.0236,0.282,Circle
24.4,0.273,0.0582,-0.0143,0.279,Circle
24.4,0.268,0.0503,-0.0168,0.273,Circle
24.4,0.271,0.0471,-0.0273,0.276,Circle
24.4,0.269,0.0432,-0.0197,0.274,Circle
24.4,0.263,0.0544,-0.021,0.27,Circle
24.4,0.266,0.057,-0.011,0.272,Circle
24.4,0.277,0.0586,-0.0143,0.283,Circle
24.4,0.254,0.0437,-0.023,0.259,Circle
24.5,0.257,0.0517,-0.0175,0.263,Circle
24.5,0.254,0.0512,-0.0153,0.259,Circle
24.5,0.255,0.0504,-0.0191,0.261,Circle
24.5,0.264,0.0558,-0.021,0.271,Circle
24.5,0.264,0.0483,-0.0241,0.269,Circle
24.5,0.26,0.0442,-0.0205,0.264,Circle
24.5,0.257,0.0477,-0.0271,0.263,Circle
24.5,0.256,0.0494,-0.0265,0.262,Circle
24.5,0.266,0.0457,-0.0185,0.27,Circle
24.5,0.263,0.0497,-0.0155,0.268,Circle
24.6,0.261,0.0527,-0.0214,0.267,Circle
24.6,0.245,0.0556,-0.0215,0.252,Circle
24.6,0.251,0.0567,-0.0208,0.258,Circle
24.6,0.251,0.052,-0.0264,0.258,Circle
24.6,0.262,0.0508,-0.0186,0.268,Circle
24.6,0.251,0.0492,-0.0309,0.258,Circle
24.6,0.247,0.0556,-0.0252,0.255,Circle
24.6,0.259,0.0553,-0.022,0.266,Circle
24.6,0.264,0.0519,-0.0226,0.27,Circle
24.6,0.26,0.0479,-0.0165,0.265,Circle
24.7,0.245,0.0519,-0.0181,0.251,Circle
24.7,0.243,0.0479,-0.0252,0.249,Circle
24.7,0.254,0.0456,-0.0285,0.259,Circle
24.7,0.245,0.053,-0.017,0.251,Circle
24.7,0.247,0.0522,-0.0203,0.254,Circle
24.7,0.244,0.0535,-0.0254,0.251,Circle
24.7,0.255,0.0518,-0.0187,0.261,Circle
24.7,0.26,0.0509,-0.0355,0.267,Circle
24.7,0.266,0.0528,-0.0319,0.273,Circle
24.7,0.245,0.0508,-0.02,0.251,Circle
24.8,0.251,0.0505,-0.0198,0.257,Circle
24.8,0.25,0.0472,-0.0204,0.255,Circle
24.8,0.233,0.0475,-0.0214,0.238,Circle
24.8,0.231,0.0422,-0.0132,0.235,Circle
24.8,0.237,0.0422,-0.0207,0.242,Circle
24.8,0.247,0.0554,-0.0234,0.254,Circle
24.8,0.252,0.0483,-0.0196,0.258,Circle
24.8,0.257,0.0427,-0.02,0.261,Circle
24.8,0.246,0.0548,-0.0206,0.253,Circle
24.8,0.244,0.0474,-0.0151,0.249,Circle
24.9,0.238,0.0516,-0.0268,0.245,Circle
24.9,0.239,0.0534,-0.0292,0.247,Circle
24.9,0.234,0.0495,-0.0228,0.24,Circle
24.9,0.232,0.0452,-0.0192,0.237,Circle
24.9,0.235,0.0428,-0.0158,0.239,Circle
24.9,0.238,0.0481,-0.0317,0.244,Circle
24.9,0.239,0.0488,-0.0218,0.245,Circle
24.9,0.244,0.0456,-0.0241,0.249,Circle
24.9,0.245,0.0351,-0.0209,0.248,Circle
24.9,0.249,0.0532,-0.0295,0.256,Circle
25.0,0.251,0.0528,-0.0174,0.257,Circle
25.0,0.24,0.0433,-0.0282,0.245,Circle
25.0,0.229,0.0447,-0.0189,0.234,Circle
25.0,0.218,0.0445,-0.0159,0.223,Circle
25.0,0.226,0.0513,-0.0158,0.232,Circle
25.0,0.229,0.0461,-0.0125,0.234,Circle
25.0,0.231,0.046,-0.0215,0.237,Circle
25.0,0.217,0.0515,-0.00614,0.223,Circle
25.0,0.229,0.0536,-0.019,0.236,Circle
25.0,0.224,0.0484,-0.024,0.23,Circle
25.1,0.228,0.0402,-0.0259,0.233,Circle
25.1,0.244,0.0545,-0.034,0.253,Circle
25.1,0.235,0.0524,-0.0272,0.242,Circle
25.1,0.239,0.0293,-0.00863,0.241,Circle
25.1,0.236,0.0518,-0.0372,0.244,Circle
25.1,0.237,0.0558,-0.00986,0.244,Circle
25.1,0.234,0.0449,-0.0157,0.239,Circle
25.1,0.215,0.0378,-0.0472,0.223,Circle
25.1,0.226,0.0461,-0.0125,0.231,Circle
25.1,0.226,0.0519,-0.0283,0.234,Circle
25.2,0.22,0.0467,-0.0105,0.225,Circle
25.2,0.23,0.0377,-0.0372,0.236,Circle
25.2,0.229,0.0437,-0.0227,0.234,Circle
25.2,0.221,0.0519,-0.0116,0.227,Circle
25.2,0.228,0.0497,-0.034,0.236,Circle
25.2,0.226,0.038,-0.0211,0.231,Circle
25.2,0.223,0.0357,-0.021,0.227,Circle
25.2,0.229,0.0538,-0.0298,0.237,Circle
25.2,0.217,0.047,-0.00964,0.223,Circle
25.2,0.221,0.0388,-0.0204,0.225,Circle
25.3,0.219,0.0432,-0.0191,0.224,Circle
25.3,0.224,0.0447,-0.0311,0.231,Circle
25.3,0.218,0.0518,-0.0293,0.226,Circle
25.3,0.232,0.0401,-0.0111,0.235,Circle
25.3,0.228,0.0394,-0.0355,0.234,Circle
25.3,0.218,0.0407,-0.0166,0.222,Circle
25.3,0.217,0.0436,-0.0123,0.222,Circle
25.3,0.215,0.0365,-0.0318,0.22,Circle
25.3,0.216,0.0439,-0.0153,0.221,Circle
25.3,0.213,0.0459,-0.0197,0.219,Circle
25.4,0.212,0.048,-0.0152,0.218,Circle
25.4,0.231,0.0183,-0.00506,0.232,Circle
25.4,0.285,0.0551,0.0975,0.306,Circle
25.4,0.317,0.131,-0.352,0.491,Circle
25.4,0.235,-0.0532,0.11,0.265,Circle
25.4,0.143,0.0305,0.121,0.19,Circle
25.4,0.115,0.106,-0.235,0.283,Circle
25.4,0.174,0.0187,0.195,0.262,Circle
25.4,0.159,-0.00505,-0.244,0.291,Circle
25.4,0.188,0.0299,0.133,0.232,Circle
25.5,0.254,0.112,-0.0213,0.278,Circle
25.5,0.316,0.061,-0.163,0.36,Circle
25.5,0.279,-0.0111,0.173,0.329,Circle
25.5,0.272,0.0531,-0.206,0.345,Circle
25.5,0.281,0.0947,0.0627,0.303,Circle
25.5,0.184,0.042,0.0133,0.19,Circle
25.5,0.147,0.00539,-0.0925,0.174,Circle
25.5,0.14,0.0267,-0.00107,0.142,Circle
25.5,0.17,0.0596,-0.0443,0.185,Circle
25.5,0.182,0.0521,0.0356,0.193,Circle
25.6,0.194,0.0279,-0.049,0.202,Circle
25.6,0.253,0.0341,-0.0529,0.261,Circle
25.6,0.276,0.0537,0.0322,0.283,Circle
25.6,0.262,0.0592,-0.0405,0.271,Circle
25.6,0.227,0.0413,-0.0304,0.233,Circle
25.6,0.213,0.0272,0.00316,0.215,Circle
25.6,0.197,0.0441,-0.0442,0.207,Circle
25.6,0.153,0.053,-0.00615,0.162,Circle
25.6,0.139,0.0355,-0.0246,0.145,Circle
25.6,0.153,0.0201,-0.0216,0.156,Circle
25.6,0.185,0.0308,-0.0286,0.189,Circle
25.7,0.203,0.0456,-0.0403,0.212,Circle
25.7,0.231,0.0553,0.0114,0.238,Circle
25.7,0.255,0.0416,-0.0438,0.262,Circle
25.7,0.244,0.0379,-0.0196,0.248,Circle
25.7,0.221,0.0397,-0.0185,0.225,Circle
25.7,0.181,0.0497,-0.0296,0.19,Circle
25.7,0.175,0.0422,-0.00927,0.18,Circle
25.7,0.179,0.0237,-0.0442,0.186,Circle
25.7,0.205,0.0349,0.000734,0.208,Circle
25.7,0.227,0.0442,-0.0336,0.234,Circle
25.8,0.231,0.0392,-0.0177,0.235,Circle
25.8,0.142,-0.0177,-0.0393,0.148,Circle
25.8,0.141,0.0691,-0.0516,0.166,Circle
25.8,0.233,0.092,0.0929,0.267,Circle
25.8,0.197,-0.000353,-0.141,0.242,Circle
25.8,0.293,0.00356,-0.000387,0.293,Circle
25.8,0.287,0.0685,-0.00204,0.295,Circle
25.8,0.228,0.0745,-0.0565,0.246,Circle
25.8,0.196,0.0202,0.0919,0.217,Circle
25.8,0.163,0.0089,-0.191,0.251,Circle
25.9,0.175,0.0401,0.113,0.213,Circle
25.9,0.115,0.0622,-0.11,0.171,Circle
25.9,0.134,0.0419,0.0441,0.147,Circle
25.9,0.189,0.00553,-0.0616,0.199,Circle
25.9,0.242,0.0315,-0.0342,0.247,Circle
25.9,0.247,0.0539,0.0412,0.256,Circle
25.9,0.23,0.0451,-0.0876,0.25,Circle
25.9,0.241,0.0369,0.0357,0.247,Circle
25.9,0.221,0.0251,-0.0767,0.235,Circle
25.9,0.185,0.051,0.0273,0.194,Circle
26.0,0.129,0.0433,-0.0462,0.144,Circle
26.0,0.128,0.0306,0.00213,0.132,Circle
26.0,0.161,0.0329,-0.0242,0.166,Circle
26.0,0.196,0.047,-0.0413,0.206,Circle
26.0,0.221,0.0421,0.0136,0.226,Circle
26.0,0.22,0.0393,-0.0545,0.23,Circle
26.0,0.246,0.0414,0.00565,0.25,Circle
26.0,0.251,0.0405,-0.0363,0.257,Circle
26.0,0.21,0.0409,-0.00993,0.215,Circle
26.0,0.167,0.0375,-0.023,0.172,Circle
26.1,0.161,0.0369,-0.0339,0.169,Circle
26.1,0.183,0.0342,-0.00967,0.187,Circle
26.1,0.2,0.0439,-0.0354,0.208,Circle
26.1,0.19,0.0358,-0.0112,0.193,Circle
26.1,0.2,0.0389,-0.035,0.207,Circle
26.1,0.212,0.0408,-0.0197,0.217,Circle
26.1,0.202,0.0382,-0.0181,0.206,Circle
26.1,0.172,0.0333,-0.0205,0.176,Circle
26.1,0.151,0.0364,-0.0322,0.159,Circle
26.1,0.162,0.0425,-0.0244,0.17,Circle
26.2,0.181,0.034,-0.0125,0.185,Circle
26.2,0.186,0.0357,-0.0327,0.192,Circle
26.2,0.179,0.0343,-0.0227,0.184,Circle
26.2,0.185,0.0394,-0.0197,0.19,Circle
26.2,0.201,0.047,-0.0276,0.209,Circle
26.2,0.199,0.0411,-0.0216,0.205,Circle
26.2,0.183,0.0364,-0.02,0.188,Circle
26.2,0.188,0.0357,-0.0194,0.193,Circle
26.2,0.198,0.0553,-0.0139,0.206,Circle
26.2,0.197,0.0426,-0.0236,0.203,Circle
26.3,0.184,0.0392,-0.0229,0.189,Circle
26.3,0.191,0.0357,-0.0209,0.195,Circle
26.3,0.185,0.0311,-0.0127,0.188,Circle
26.3,0.194,0.0411,-0.0214,0.199,Circle
26.3,0.185,0.036,-0.0238,0.19,Circle
26.3,0.186,0.0396,-0.0298,0.193,Circle
26.3,0.191,0.0393,-0.015,0.196,Circle
26.3,0.189,0.0414,-0.0234,0.194,Circle
26.3,0.193,0.0342,-0.0274,0.198,Circle
26.3,0.19,0.0363,-0.015,0.194,Circle
26.4,0.181,0.0395,-0.0117,0.186,Circle
26.4,0.183,0.0429,-0.0243,0.19,Circle
26.4,0.173,0.0354,-0.0306,0.179,Circle
26.4,0.172,0.0306,-0.026,0.177,Circle
26.4,0.182,0.0338,-0.024,0.186,Circle
26.4,0.187,0.0361,-0.0233,0.192,Circle
26.4,0.193,0.0363,-0.0305,0.199,Circle
26.4,0.191,0.0361,-0.0251,0.196,Circle
26.4,0.189,0.0438,-0.0202,0.195,Circle
26.4,0.189,0.0382,-0.0192,0.194,Circle
26.5,0.179,0.0408,-0.031,0.186,Circle
26.5,0.172,0.0302,-0.0294,0.177,Circle
26.5,0.178,0.0292,-0.0136,0.181,Circle
26.5,0.174,0.0446,-0.0237,0.182,Circle
26.5,0.167,0.0419,-0.0191,0.173,Circle
26.5,0.181,0.0355,-0.023,0.186,Circle
26.5,0.178,0.0397,-0.0222,0.183,Circle
26.5,0.185,0.0399,-0.0224,0.19,Circle
26.5,0.181,0.0365,-0.0237,0.186,Circle
26.5,0.183,0.0244,-0.0185,0.186,Circle
26.6,0.185,0.0283,-0.0387,0.192,Circle
26.6,0.188,0.0401,-0.0154,0.193,Circle
26.6,0.186,0.0435,-0.0149,0.192,Circle
26.6,0.185,0.0333,-0.013,0.188,Circle
26.6,0.17,0.0357,-0.0158,0.174,Circle
26.6,0.183,0.0315,-0.0314,0.188,Circle
26.6,0.181,0.036,-0.0159,0.185,Circle
26.6,0.17,0.0329,-0.0323,0.176,Circle
26.6,0.175,0.0322,-0.0211,0.179,Circle
26.6,0.173,0.0332,-0.0193,0.177,Circle
26.7,0.175,0.0292,-0.027,0.179,Circle
26.7,0.175,0.032,-0.0289,0.18,Circle
26.7,0.159,0.0316,-0.0238,0.164,Circle
26.7,0.156,0.0211,-0.0246,0.159,Circle
26.7,0.161,0.032,-0.014,0.165,Circle
26.7,0.167,0.0444,-0.0348,0.176,Circle
26.7,0.18,0.0379,-0.0137,0.184,Circle
26.7,0.194,0.0291,-0.0341,0.2,Circle
26.7,0.21,0.0348,-0.000264,0.213,Circle
26.7,0.203,0.0362,-0.0241,0.207,Circle
26.8,0.162,0.0259,-0.0238,0.166,Circle
26.8,0.133,0.0235,-0.0323,0.139,Circle
26.8,0.143,0.0395,-0.0193,0.149,Circle
0.0289,-0.0335,-0.0249,0.0219,0.0471,Circle
0.0389,-0.017,-0.0123,0.0218,0.0303,Circle
0.049,0.0181,-0.0193,0.0333,0.0426,Circle
0.059,0.0179,0.0218,0.0137,0.0314,Circle
0.069,0.0126,0.0108,0.0324,0.0364,Circle
0.0791,0.0404,0.0183,0.035,0.0564,Circle
0.0891,0.0229,0.014,0.0225,0.0351,Circle
0.0992,0.0136,0.0248,0.0323,0.0429,Circle
0.109,-0.0155,0.00229,0.023,0.0278,Circle
0.119,-0.0368,-0.0314,0.0284,0.0561,Circle
0.129,-0.0365,-0.0461,0.012,0.06,Circle
0.139,-0.0538,-0.025,0.02,0.0626,Circle
0.149,-0.0526,-0.00803,0.0255,0.059,Circle
0.159,-0.00487,-0.00517,0.0297,0.0305,Circle
0.169,0.0118,-0.00289,0.039,0.0408,Circle
0.179,0.0342,0.0277,0.0215,0.049,Circle
0.189,0.0471,0.038,0.0329,0.0689,Circle
0.2,0.0331,0.0312,0.0249,0.0519,Circle
0.21,0.0358,0.00653,0.0296,0.0469,Circle
0.22,0.0118,-0.0198,0.0162,0.0282,Circle
0.23,-0.0216,-0.0145,0.0267,0.0373,Circle
0.24,-0.0499,-0.0254,0.0478,0.0736,Circle
0.25,-0.0302,-0.026,0.0023,0.0399,Circle
0.26,-0.0328,-0.0276,0.0342,0.0548,Circle
0.27,-0.0204,-0.0078,0.0357,0.0418,Circle
0.28,-0.00426,0.00554,0.0329,0.0336,Circle
0.29,0.0278,0.0155,0.0348,0.0472,Circle
0.3,0.0378,0.018,0.0216,0.0472,Circle
0.31,0.0558,0.0435,0.0327,0.078,Circle
0.32,0.0463,0.0189,0.026,0.0563,Circle
0.33,0.0226,-0.00427,0.0243,0.0335,Circle
0.34,-0.0117,0.0106,0.027,0.0313,Circle
0.35,-0.0497,-0.00989,0.0405,0.0648,Circle
0.36,-0.0402,-0.00184,0.0378,0.0552,Circle
